Código;Nombre;Dirección;C.P.;Municipio;Pedanía;Teléfono;Fax;Email;URL Real;URL Corta;Latitud;Longitud;Descripción;Tipo;Subtipo;Foto 1;Foto 2;Foto 3;Foto 4;Foto 5;Foto 6;Foto 7;Foto 8;Foto 9;Foto 10;Foto 11;Foto 12;Foto 13;Foto 14;Foto 15;Foto 16;Foto 17;Foto 18;Foto 19;Foto 20
7971;PLAZA DE LA MERCED;Calle San Diego;30201;Cartagena;;;;;;;-0.980935;37.603765;<p>En el siglo XVII el Concejo de la ciudad decide crear una nueva plaza a la que se dar&aacute, el nombre del convento de La Merced - hoy en d&iacute,a desaparecido- que a ella se asomaba. Al ser la m&aacute,s espaciosa de la ciudad en ella se celebraban los eventos con mayor afluencia de p&uacute,blico, como la desaparecida Feria de Agosto y desde 1761 sigue celebr&aacute,ndose el Encuentro de Semana Santa, uno de los momentos m&aacute,s importantes de esta celebraci&oacute,n declarada de Inter&eacute,s Tur&iacute,stico Internacional.</p><p>En 1878 fue totalmente remodelada, con dise&ntilde,o de D. Eugenio de la Garaganza, Ingeniero Jefe de los Plant&iacute,os y Jardines de Madrid, ateni&eacute,ndose a las necesidades del clima, especificando el tipo de riego y recomendando como especies bot&aacute,nicas plantas tropicales, como las araucarias o pino de Norfolk y los omb&uacute,es de impresionantes ra&iacute,ces que todav&iacute,a la adornan. &nbsp,</p><p>Tras varias remodelaciones, en 1926 se &nbsp,incorpora la escultura homenaje al Comandante Villamart&iacute,n, militar cartagenero que ha pasado a la historia por ser el autor de varias obras que, dentro del pensamiento hist&oacute,rico-militar, lo colocan al nivel de las grandes figuras internacionales, siendo todav&iacute,a contenido de estudio en las academias militares.</p><p>Desde 1901 embellece la plaza la arquitectura modernista del Palacio Aguirre, construido por V&iacute,ctor Beltr&iacute, para casa familiar del rico minero. Del edificio destaca el eje desde el que se despliegan las dos fachadas, con una torre en esquina y un mirador en el primer piso. La cubierta de escamas de cer&aacute,mica vidriada de la torre, y la decoraci&oacute,n cer&aacute,mica en la parte superior de la fachada, con motivos vegetales e infantiles de aire rococ&oacute,, le aportan vivacidad decorativa y colorista. En su &uacute,ltima remodelaci&oacute,n el Palacio Aguirre se conexion&oacute, internamente con el edificio colindante, siendo actualmente sede del Museo Regional de Arte Moderno &ndash, MURAM.</p><p>La historia de este espacio se enriquece con los hallazgos arqueol&oacute,gicos recientes que permanecen visibles hasta su futura puesta en valor. Sus paneles explicativos informan de c&oacute,mo en &eacute,poca antigua por aqu&iacute, discurr&iacute,a el Decumano M&aacute,ximo, calzada de entrada a la ciudad en &eacute,poca aug&uacute,stea, un posible&nbsp,ninfeo&nbsp,de car&aacute,cter monumental y bajo &eacute,l, restos de una&nbsp,casa p&uacute,nica, sobre la que las primeras hip&oacute,tesis arqueol&oacute,gicas, muestran los signos del momento de la conquista romana de la ciudad, a manos de las tropas de Escipi&oacute,n.</p><p>Desde la plaza arranca un nuevo espacio verde, resultado de las recientes reformas urban&iacute,sticas del entorno, que sirve de acceso y transici&oacute,n entre la zona baja de la Plaza de la Merced y el &aacute,rea m&aacute,s elevada del nuevo Campus Universitario. Nace as&iacute, el <strong>Boulevard Jos&eacute, Hierro</strong>, en honor al gran poeta y Premio Cervantes que pas&oacute, largas temporadas de su vida en nuestra ciudad. Este boulevard, tiene un concepto contempor&aacute,neo, donde adem&aacute,s de solaz y descanso se puedan realizar otro tipo de actividades, que alberga especies vegetales del lugar o las que ya est&aacute,n adaptadas a las condiciones locales, pues tienen menos necesidades de mantenimiento y a la vez cuenta con una mayor valoraci&oacute,n social.</p>;Arquitectura Civil;Plaza;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7971-1p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7971-2p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7971-3p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7971-4p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7971-9p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7971-6p_g.JPG;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7971-7p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7971-8p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7971-5p_g.JPG;;;;;;;;;;;
7963;PLAZA DE LOS HÉROES DE CAVITE Y CUBA;Puerto de Cartagena;;Cartagena;;;;;;;-0.9858083724975586;37.59827760804622;<p>La ampliaci&oacute,n del puerto supuso un cambio radical de la ciudad. En 1904 se construye un edificio para la Junta de Obras del Puerto en el muelle, lo que dar&aacute, lugar a la desecaci&oacute,n de la d&aacute,rsena de botes, naciendo as&iacute, junto al Palacio Consistorial, la que m&aacute,s tarde ser&iacute,a la Plaza de los H&eacute,roes de Cavite.</p><p>Hacia 1915 el espacio quedaba creado y marcaba la diferencia entre las zonas de ocio y comerciales del puerto. En 1923 se completa su ornamentaci&oacute,n con el monumento a los H&eacute,roes de Cavite y Cuba, obra del escultor Julio Gonz&aacute,lez Pola, realizado por suscripci&oacute,n p&uacute,blica. El homenaje a los ca&iacute,dos en el Desastre del 98 se emplaz&oacute, en Cartagena por ser el puerto de partida de la escuadra de Cuba y lugar de procedencia de gran parte de los contingentes de las tropas.</p><p>En 1926 y 1930 se finalizan los edificios de la Junta de Obras del Puerto y Aduanas que rodean la plaza. A lo largo de los a&ntilde,os, ha ido variando el dise&ntilde,o de su ajardinamiento, pero siempre han permanecido dos elementos bot&aacute,nicos: las palmeras y los rosales. Tambi&eacute,n encontramos en sus jardines un endemismo protegido, el palmito, considerada la &uacute,nica palmera europea.&nbsp, Se distribuye por el litoral mediterr&aacute,neo espa&ntilde,ol, creciendo de forma natural en las sierras y cabezos de Cartagena.</p><p>Desde los a&ntilde,os 90 la plaza y su entorno se remodelaron como zona peatonal.</p>;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/parque-tematico/recurso-1-7963-1p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/parque-tematico/recurso-1-7963-6p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/parque-tematico/recurso-1-7963-5p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/parque-tematico/recurso-1-7963-3p_g.jpg;;;;;;;;;;;;;;;;
7964;PLAZA DE SAN FRANCISCO;Plaza de San Francisco;;Cartagena;;;;;;;-0.984377;37.601843;<p>La plaza se sit&uacute,a en el espacio que ocup&oacute, el Convento de San Francisco, del que recibe su nombre, tras cuya desamortizaci&oacute,n se construye la plaza en 1844. El dise&ntilde,o original de la plaza fue del arquitecto municipal Carlos Mancha pero sufri&oacute, cambios posteriores realizados por el arquitecto Tom&aacute,s Rico, tanto en su bot&aacute,nica como en otros aspectos t&eacute,cnicos.</p><p>En 1927 se adorna la plaza con la estatua de un ilustre cartagenero, el actor Isidoro Maiquez. Su calidad e innovaci&oacute,n en la actuaci&oacute,n, y su aportaci&oacute,n a la escena espa&ntilde,ola con su &ldquo,Reglamento de teatros&rdquo, que moderniz&oacute, por completo el panorama del teatro espa&ntilde,ol, le valieron el reconocimiento en su &eacute,poca de personajes de gran importancia, como por ejemplo el de su gran amigo Francisco de Goya, quien pint&oacute, en 1807 su retrato que hoy en d&iacute,a se expone en el Museo del Prado.</p><p>Se conservan fotograf&iacute,as de la inauguraci&oacute,n del monumento a Maiquez en las que es curioso observar que los elementos bot&aacute,nicos m&aacute,s destacables de la plaza, sus grandes ficus, todav&iacute,a no exist&iacute,an. Otras antiguas im&aacute,genes de principios de siglo nos muestran la existencia de pinos, de los que hoy en d&iacute,a s&oacute,lo perdura uno, situado en la esquina de la plaza hacia la calle Campos, que a pesar de su mayor altura, pasa inadvertido entre las ramas del gran ficus que lo encierra.</p><p>De la arquitectura modernista que rodea la plaza destaca la Casa Maestre. La vivienda fue dise&ntilde,ada por el arquitecto Marceliano Coquillant y est&aacute, inspirada en la Casa Calvet de Gaud&iacute,. El eje central del edificio, parte desde la puerta decorada con detalles rococ&oacute, pasando por el gran mirador t&iacute,picamente modernista. En la fachada destaca la decoraci&oacute,n ondulante con motivos vegetales que integra todas las labores de las artes decorativas en los trabajos de forja, madera y cristal.</p><p>La &uacute,ltima remodelaci&oacute,n de la plaza han cambiado en gran manera su aspecto, integrando tambi&eacute,n con la disposici&oacute,n de su pavimento los restos del foro romano que se sit&uacute,an bajo ella, haciendo presente as&iacute, todo el periodo hist&oacute,rico de ocupaci&oacute,n de este espacio como lugar p&uacute,blico, hecho rememorado por una escultura de Augusto situada en una de sus esquinas y que es r&eacute,plica de la original encontrada en la Curia del foro romano.</p>;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/parque-tematico/recurso-1-7964-1p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/parque-tematico/recurso-1-7964-4p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/parque-tematico/recurso-1-7964-3p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/parque-tematico/recurso-1-7964-2p_g.jpg;;;;;;;;;;;;;;;;
6805;Plaza del Ayuntamiento;Plaza del Ayuntamiento, 1;30700;Torre Pacheco;TORRE PACHECO;;;;www.torrepacheco.es;;-0.954051;37.742426;<p style='margin-left:-14.2pt'>En 1867 se configur&oacute, esta plaza sobre la desamortizada Era de los Frailes Trinitarios y frente al entonces reci&eacute,n construida <strong>Casa Consistorial</strong>, para ser urbanizada paulatinamente como glorieta y seguir adoptando diversos nombres a trav&eacute,s de la historia, aunque a pesar de todo siempre se le ha conocido como <strong>Plaza del Ayuntamiento</strong>.</p><p style='margin-left:-14.2pt'>Esta plaza ha sido testigo y protagonista de los acontecimientos m&aacute,s importantes junto a las otras dos emblem&aacute,ticas plazas colindantes. Adem&aacute,s, es punto neur&aacute,lgico de acogida de visitantes, reuniones de vecinos, celebraciones festivas, juegos infantiles, conciliaci&oacute,n y participaci&oacute,n ciudadana, en definitiva, el <strong>coraz&oacute,n de la Villa de Torre Pacheco</strong>.</p><p style='margin-left:-14.2pt'>En 1930 hab&iacute,a grandes pinos y bancos de piedra de El Cabezo Gordo. En 1933 se renov&oacute,. Posteriormente en 1956 llegan las aguas potables del Taibilla y se instala una fuente, primero una grande ornamental, despu&eacute,s otra m&aacute,s sencilla tipo cuenco y luego desapareci&oacute,. En la actualidad es una plaza di&aacute,fana unida a las plazas colindantes y la calle mayor encontrando comercios, bancos y cafeter&iacute,as.</p><p style='margin-left:-14.2pt'>En esta plaza est&aacute, ubicado el <strong>Antiguo Ayuntamiento</strong> donde se emplaza la <strong>Oficina de Turismo</strong> de Torre Pacheco.</p><p style='margin-left:-14.2pt'>El 21 de Diciembre de 2017 se instal&oacute, en los escalones que dan acceso al Antiguo Ayuntamiento una <strong>c&aacute,psula del tiempo</strong>, que se abrir&aacute, pasados 50 a&ntilde,os coincidiendo con el 200&ordm, Aniversario de la Plaza del Ayuntamiento, concretamente el 21 de Diciembre de 2067. En esta c&aacute,psula se introdujeron monedas, peri&oacute,dicos, cartas y fotograf&iacute,as de los diferentes colectivos, colegios, personal p&uacute,blico y dem&aacute,s vecinos de Torre Pacheco.</p>;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-6805-1p_g.JPG;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-6805-3p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-6805-2p_g.jpg;;;;;;;;;;;;;;;;;
8720;Plaza del Castillo y calle Peseta;Plaza del Castillo y calle Peseta;30180;Bullas;;968 652 244;; turismo@bullas.es;;;-1.6733498;38.05033;<p>Los or&iacute,genes de Bullas se sit&uacute,an en la Edad Media y en el castillo que un d&iacute,a se asentaba en lo que hoy es la peque&ntilde,a plaza que lleva su nombre. Habiendo quedado en ruinas tras la Reconquista, sus restos fueron desapareciendo paulatinamente a partir del siglo XVII coincidiendo con la repoblaci&oacute,n de Bullas, ya que los nuevos habitantes los utilizaron para construir sus casas. A pesar de ello, todav&iacute,a son visibles algunas piedras y partes de la muralla tanto en el interior de varias viviendas de la zona como especialmente en la calle Peseta, que debe su curioso nombre a que fue abierta en 1869, justo el a&ntilde,o en que empez&oacute, a circular nuestra antigua moneda.</p>;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8720-1p_g.jpg;;;;;;;;;;;;;;;;;;;
6807;Plaza Don Amalio Fernández Delgado;Plaza Don Amalio Fernández Delgado;30700;Torre Pacheco;TORRE PACHECO;;;;www.torrepacheco.es;;-0.953479;37.742488;<p style='margin-left:-14.2pt'>Se inaugur&oacute, el 6 de Octubre de 1967 y est&aacute, dedicada al doctor <strong>Don Amalio Fern&aacute,ndez Delgado</strong>, aunque es m&aacute,s conocida como <strong>&ldquo,Parque de los Patos&rdquo,</strong>.&nbsp, Don Amalio, llamado &ldquo,el m&eacute,dico de los ni&ntilde,os&rdquo,, veraneaba en Torre Pacheco en La Finca de la Pe&ntilde,a que estaba situada en el cruce de la escuela de Los Mero&ntilde,os. Era un personaje muy bondadoso debido a su cercan&iacute,a con el colegio y sol&iacute,a curar a ni&ntilde,os enfermos de familias sin recursos sin pedir compensaci&oacute,n econ&oacute,mica.</p><p style='margin-left:-14.2pt'>La plaza se decora con un <strong>monumento </strong>en piedra y bronce de gran expresi&oacute,n humana donde aparecen las manos de Don Amalio acariciando las cabezas de tres ni&ntilde,os.</p><p style='margin-left:-14.2pt'>Antiguamente, en este lugar se ubicaba un mercado de abastos y hab&iacute,a patos en la fuente, de ah&iacute, su nombre. En la actualidad es un moderno parque infantil conserv&aacute,ndose la fuente.</p>;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-6807-1p_g.JPG;;;;;;;;;;;;;;;;;;;
8721;Plaza Vieja;Plaza Vieja;30180;Bullas;;968 652 244;;turismo@bullas.es;;;-1.6715833;38.0504047;<p>En el coraz&oacute,n del casco antiguo de Bullas se encuentra la conocida como Plaza Vieja. En realidad, su nombre oficial es, desde 1924, Plaza del Teniente Flomesta, en recuerdo al militar nacido en Bullas Diego Flomesta Moya, muerto en la Guerra de Marruecos tres a&ntilde,os antes.<br />El lugar tiene una importante significaci&oacute,n hist&oacute,rica al ser donde se recibi&oacute, la noticia de la independencia respecto de Ceheg&iacute,n, concedida por el rey Carlos II &ldquo,el Hechizado&rdquo,, y la constituci&oacute,n del primer ayuntamiento en 1690.&nbsp,<br />El elemento arquitect&oacute,nico m&aacute,s caracter&iacute,stico de la Plaza Vieja es el arco que sirve de paso hacia la Plaza del Castillo. Desde principios de los 90, el edificio que lo alberga luce un tono amarillo ocre, uno de los diferentes colores tradicionales que se recuperaron en aquella &eacute,poca para muchas fachadas de las calles aleda&ntilde,as.<br />La Plaza Vieja acoge el primer domingo de cada mes el mercadillo de productos tradicionales &quot,El Zacat&iacute,n&quot,, pionero en la Regi&oacute,n de Murcia al iniciar su andadura en 1994. De igual modo, este espacio es el escenario del momento m&aacute,s singular de la Semana Santa de Bullas, el &quot,Encuentro&quot,, que tiene lugar la ma&ntilde,ana del Domingo de Resurrecci&oacute,n.</p><p>&nbsp,</p>;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8721-1p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8721-3p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8721-2p_g.jpg;;;;;;;;;;;;;;;;;
5067;Presa de la Risca;La Risca, Campo de San Juan;;Moratalla;SAN JUAN;;;;;;-2.0686645;38.1912916;La presa de La Risca está ubicada en el cauce del río Alharabe a su paso por la pedanía del Campo de San Juan. Cumple una doble función de control de inundaciones y gestión de riegos. Está inmersa en un paraje de excepcional belleza y alto valor ecológico y patrimonial. Muy cerca de allí se han localizado numerosos abrigos con arte rupestre, lo que da una idea de la importancia cultural del paraje. Desde allí se pueden contemplar las impresionantes cuevas de Bajil y el macizo de la Sierra de Villafuerte, lugares conocidos entre los habitantes por sus nacimientos de agua. La presa está habitada por toda clase de patos y garzas, además de toda clase de anfibios como ranas y tortugas. Es un lugar de grandes contrastes: a un lado los interminables campos de cultivo salpicados por hileras de espigados chopos, a otro las vastas sierras salpicadas por las distintas tonalidades de las diferentes especies que la pueblan. Un lugar excepcional.;Arquitectura Religiosa;;;;;;;;;;;;;;;;;;;;;
4980;Puente de hierro;El LLano;;Molina de Segura;EL LLANO ;;;;;;-1.2397775;38.0764663;Es el puente que salvaba el cauce del Río Segura en el trazado ferroviario entre Murcia y Caravaca de la Cruz.El ferrocarril secundario Caravaca-Murcia comunicaba la comarca del noroeste con el centro de la provincia, alcanzaba una longitud de 78 kilómetros. La historia de esta línea comienza con un proyecto para unir Caravaca con Fortuna, y un ramal desde Mula a Murcia. En 1919 don Juan de la Cierva, a la sazón Ministro de Fomento, redacta un anteproyecto de línea férrea para unir las poblaciones de Caravaca y Murcia, apareciendo el Decreto de concesión en 1920, colocándose la primera piedra el 19 de junio de 1921. La construcción corre a cargo del estado, así como su explotación, inaugurándose el 28 de mayo de 1933. En 1941 pasa a manos de la Red Nacional de Ferrocarriles Españoles hasta su clausura en 1971.;Arquitectura Civil;;;;;;;;;;;;;;;;;;;;;
4970;Puente de La Risa;Puente de estilo veneciano ;;La Manga;LA MANGA San Javier;;;;;;-0.7505172;37.7783392;<p><span style='font-size:10.5pt'>El puente de la Risa es tal vez la &uacute,nica prueba arquitect&oacute,nica de la idea que Tom&aacute,s Maestre hab&iacute,a proyectado para el final de la Manga, una peque&ntilde,a Venecia residencial. Esta mini Venecia de veraneo, proyectada por el arquitecto catal&aacute,n Antoni Bonet i Castellana, se iba a diferenciar de la ciudad italiana en un detalle: tendr&iacute,a tambi&eacute,n un acceso por carretera.</span></p><p><span style='font-size:10.5pt'>&nbsp,</span></p><p><span style='font-size:10.5pt'>Las arterias de asfalto que se hab&iacute,an trazado en el proyecto en eran tantas como hoy existen, pero de todas formas iba a ser necesaria la construcci&oacute,n de un puente de acceso para superar la Gola del Charco (uno de los canales naturales que cortan La Manga). Es as&iacute, como nace el puente de la Risa.</span></p><p><span style='font-size:10.5pt'>&nbsp,</span></p><p><span style='font-size:10.5pt'>Existen muy pocos datos acerca de su forma tan peculiar. Tampoco se sabe a ciencia cierta si fue bautizado y conocido con otro nombre en sus primeros a&ntilde,os. Lo que si se sabe es que se construyo en 1978 imitando el estilo de los puentes de la ciudad italiana.</span></p><p><span style='font-size:10.5pt'>&nbsp,</span></p><p><span style='font-size:10.5pt'>La construcci&oacute,n dise&ntilde,ada por el arquitecto, con arco que superaba el medio punto y llegaba a ser casi ojival, deriv&oacute, en un peralte tan pronunciado que, al cruzarlo en coche, genera aquella sensaci&oacute,n de vac&iacute,o en el estomago que a muchos les produce risa.</span></p>;Arquitectura Civil;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-4970-1p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-4970-2p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-4970-5p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-4970-4p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-4970-3p_g.jpg;;;;;;;;;;;;;;;
6690;Puente de las pilas (El Puentecico);Acequia de alquibla o mayor de barreras;30820;Alcantarilla;ALCANTARILLA;968898500;;;;;-1.2062473;37.9749046;<p>Conocido como el Puentecico situado a la salida de la poblaci&oacute,n en direcci&oacute,n a la Puebla de Soto.</p><p>Origen de la villa de Alcantarilla, que posteriormente se fue desplazando a causa de las inundaciones, hacia la ermita de San Sebastian, hoy Iglesia de San Pedro.</p><p>Es una construcci&oacute,n medieval, sobre la acequia Mayor de barreras (Alquibla), antiguo&nbsp,camino real de Andaluc&iacute,a durante la Edad Media.</p><p>No es apto para la circulaci&oacute,n de autom&oacute,viles, por los materiales empleados en su construcci&oacute,n, arcilla y ladrillos.</p><p>Alcantarilla debe su nombre al Puente de las Pilas que permit&iacute,a cruzar la Acequia Mayor de Alquiblah.</p><p>Anterior a los &aacute,rabes es la ocupaci&oacute,n romana que aprovecharon el r&iacute,o para cultivar estas tierras y construyeron un acueducto en el siglo IV a.C.</p><p>Con la reconquista castellana se renombr&oacute, Alcantarilla ( puente peque&ntilde,o ), por este popular puente de las Pilas, que es parte de la leyenda medieval del milagro que dio origen al patronato de la Virgen de la Salud.</p>;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-6690-1p_g.jpg;;;;;;;;;;;;;;;;;;;
8965;Puente del Estacio;Gran Vía de la Manga Km. 13;30380;La Manga;LA MANGA San Javier;;;;;;-0.7337255659074252;37.74637553821678;<p>El puente que cruza el canal del Estacio es una importante obra de ingenier&iacute,a que conforma la &uacute,nica v&iacute,a de comunicaci&oacute,n terrestre de Veneziola con el resto de la Manga.</p><p>Inicialmente, se dise&ntilde,o un ingenioso puente rotatorio de eje vertical, cuyo punto de giro se apoyaba en un macizo de hormig&oacute,n, situado en el cauce del canal que sirve de salida a las embarcaciones que navegan entre el puerto Tom&aacute,s Maestre y el Mediterr&aacute,neo.</p><p>Debido a su progresivo deterioro y la necesidad de ampliar los carriles de tr&aacute,fico viario (el antiguo puente contaba con un solo carril), se decidi&oacute, realizar un nuevo puente m&oacute,vil, con mayor capacidad y mayor fiabilidad, capaz de acabar con estos problemas y los relacionados con el tr&aacute,fico mar&iacute,timo.</p>;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8965-2p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8965-1p_g.jpg;;;;;;;;;;;;;;;;;;
8803;Puerto de Cabo de Palos;Cabo de Palos;;La Manga;LA MANGA Cartagena;;;;;;-0.700342;37.631352;<p>El puerto es el eje central en torno al que se aglutina el pueblo de Cabo de Palos. Aqu&iacute, la actividad es continua, tanto por parte de los pescadores que siguen manteniendo sus artes tradicionales, como por aquellos que disfrutan del ocio n&aacute,utico en sus diversas variedades, sobre todo el buceo. Sumergirse en los fondos de la Reserva Marina de Cabo de Palos e Islas Hormigas, reconocida como una de las mejores de Europa, es toda una experiencia y un privilegio, por ello es continuo el ir y venir de las embarcaciones de los centros y escuelas de esta pr&aacute,ctica deportiva que tienen sus sedes en torno a la d&aacute,rsena.</p><p>La d&aacute,rsena parte en dos el Paseo de la Barra. Hacia la derecha se extiende Zeneta, que todav&iacute,a mantiene las antiguas construcciones de casitas bajas con sus porches mirando al mar, d&aacute,ndole esa esencia de pueblo marinero. En este lado del puerto tambi&eacute,n se encuentra la iglesia, de arquitectura contempor&aacute,nea que sustituy&oacute, a la antigua, y el Centro de Documentaci&oacute,n y Exposici&oacute,n de Cabo de Palos, donde podremos conocer y descubrir la extraordinaria diversidad de sus fondos marinos, la historia de los grandes naufragios de Cabo de Palos y la formaci&oacute,n del Mar Menor.</p><p>El frente izquierdo del Paseo de la Barra se muestra m&aacute,s concurrido de residentes y visitantes que disfrutan de las terrazas en sus cafeter&iacute,as y restaurantes que permiten degustar la gastronom&iacute,a del lugar en la que la estrella es el arroz caldero. Desde el extremo de este paseo arranca el sendero, que bordeando las calas y acantilados nos lleva hasta su famoso faro.</p><p>A falta de gran plaza central del pueblo, su d&aacute,rsena ejerce como tal, pues en torno a ella tienen lugar los eventos relevantes en la vida de Cabo de Palos como son la Procesi&oacute,n mar&iacute,tima de la Virgen del Carmen o la del Cristo de los Pescadores el Jueves Santo.</p><p>&nbsp,</p>;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8803-2p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8803-4p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8803-6p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8803-11p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8803-8p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8803-9p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8803-7p_g.jpg;;;;;;;;;;;;;
5130;PUERTO DE CARTAGENA;PASEO ALFONSO XII;30201;Cartagena;CARTAGENA;;;;;;-0.9865812;37.5972753;<p>La naturaleza dot&oacute, a Cartagena con un puerto privilegiado que es el origen y el motor de la vida de la ciudad, desde su fundaci&oacute,n en el siglo III a. de C. y que ha sido lugar de paso de numerosas civilizaciones y escenarios de importantes momentos hist&oacute,ricos.</p><p>La designaci&oacute,n de la ciudad en el siglo XVIII como sede del Departamento Mar&iacute,timo del Mediterr&aacute,neo supuso la creaci&oacute,n de la base naval y el Arsenal, as&iacute, como todas las infraestructuras necesarias para su log&iacute,stica y defensa, entre las que destacan las bater&iacute,as de costa que proteg&iacute,an la entrada de la bah&iacute,a, las murallas y los castillos que defend&iacute,an la base la naval y la ciudad desde las alturas de las monta&ntilde,as exteriores.</p><p>A lo largo de su historia el puerto se ha ido adaptando a las necesidades de cada momento y en la actualidad, tras la &uacute,ltima remodelaci&oacute,n de finales del siglo XX, cuenta con tres d&aacute,rsenas:</p><p>- La militar donde se sit&uacute,a el Arsenal con la base naval y la construcci&oacute,n naval.</p><p>- La comercial divida en tres zonas de actividad: en el muelle de San Pedro se sit&uacute,a el tr&aacute,fico comercial, en el muelle de Santa Luc&iacute,a se concentra la actividad pesquera y el muelle de Alfonso XII dedicado a la actividad deportiva y de ocio, donde se ubica el muelle de cruceros en el que gran n&uacute,mero de buques y resorts flotantes hacen sus escalas de visita a la ciudad.</p><p>- En la d&aacute,rsena de Escombreras se sit&uacute,a la actividad industrial con su gran complejo petroqu&iacute,mico.</p><p>Adem&aacute,s de disfrutar del puerto de Cartagena paseando por la explanada donde se sit&uacute,a la monumental escultura de &ldquo,El Zulo&rdquo, en homenaje a las V&iacute,ctimas del Terrorismo, el Antiguo Club de Regatas y la &ldquo,Cola de Ballena&rdquo, en la antigua D&aacute,rsena de Botes, tambi&eacute,n se puede realizar un agradable recorrido por el <strong>Sendero Azul</strong> que une el Real Club de Regatas con la bonita Playa de Cala Cortina a tan solo 5 km., disfrutando en el camino de toda la actividad del puerto pesquero, las vistas desde el dique del Faro de la Curra y la arquitectura de las bater&iacute,as de costa del frente de levante.</p>;Arquitectura Civil;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5130-5p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5130-2p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5130-4p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5130-3p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5130-6p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5130-1_g.jpg;;;;;;;;;;;;;;
